symbol,avgMean,avgR,avgUV,avgS,avgM1,avgM3,avgM4,avgL,pctMean,pctR,pctUV,pctS,pctM1,pctM3,pctM4,pctL
vopp1 (1 of many),0.000272062783683583,0.000645786244752987,0,0,0,0,0,0.0012586532410321,0.0272062783683583,0.0645786244752987,0,0,0,0,0,0.12586532410321
tgfbr1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
col15a1b,0.0536217667763469,0.047788182111721,0.05,0.0609756097560976,0.0535714285714286,0.0273972602739726,0.0714285714285714,0.0641913152926369,4.91839438756574,3.58411365837908,5,4.8780487804878,5.35714285714286,2.73972602739726,7.14285714285714,5.72687224669604
slc12a7a,0.000320541747485502,0.00161446561188247,0,0,0,0,0,0.000629326620516048,0.0320541747485502,0.161446561188247,0,0,0,0,0,0.0629326620516048
kcnh2a,9.22551778218553E-05,0.000645786244752987,0,0,0,0,0,0,0.00922551778218553,0.0645786244752987,0,0,0,0,0,0
map4l,0.6521648869886,1.01679044236358,0.45,0.365853658536585,0.589285714285714,0.506849315068493,1.08571428571429,0.550660792951542,39.6398864985015,57.9270261543429,35,29.2682926829268,39.2857142857143,32.8767123287671,48.5714285714286,34.550031466331
vmhc,8.9903802930864E-05,0,0,0,0,0,0,0.000629326620516048,0.0089903802930864,0,0,0,0,0,0,0.0629326620516048
vmhcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fitm1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trnau1apb,0.0947460216671494,0.0997739748143365,0.1,0.134146341463415,0.0535714285714286,0.0684931506849315,0.128571428571429,0.078665827564506,8.17437182777238,9.29932192444301,5,13.4146341463415,5.35714285714286,6.84931506849315,10,7.30018879798616
mrpl34,0.106525021698504,0.0707135938004521,0.05,0.170731707317073,0.0714285714285714,0.136986301369863,0.114285714285714,0.131529263687854,9.51266264787322,6.61930900871811,5,13.4146341463415,7.14285714285714,12.3287671232877,10,12.0830711139081
ano8a,0.00187819167058744,0.000322893122376493,0,0.0121951219512195,0,0,0,0.000629326620516048,0.187819167058744,0.0322893122376493,0,1.21951219512195,0,0,0,0.0629326620516048
cr384062.1,4.61275889109276E-05,0.000322893122376493,0,0,0,0,0,0,0.00461275889109276,0.0322893122376493,0,0,0,0,0,0
si:dkey-208k22.3,0.000182158980752719,0.000645786244752987,0,0,0,0,0,0.000629326620516048,0.0182158980752719,0.0645786244752987,0,0,0,0,0,0.0629326620516048
nr2f6a,0.0153217495352675,0.0187278010978366,0,0.024390243902439,0.0178571428571429,0.0273972602739726,0,0.0188797986154814,1.53217495352675,1.87278010978366,0,2.4390243902439,1.78571428571429,2.73972602739726,0,1.88797986154814
zgc:154006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:dkey-208k22.6,8.9903802930864E-05,0,0,0,0,0,0,0.000629326620516048,0.0089903802930864,0,0,0,0,0,0,0.0629326620516048
kcnn1a,0.00168790979057639,0.00678075556990636,0,0,0,0,0,0.00503461296412838,0.168790979057639,0.678075556990636,0,0,0,0,0,0.503461296412838
insl3,0.0291729073867077,0.00193735873425896,0,0.0731707317073171,0.0178571428571429,0.0547945205479452,0.0142857142857143,0.0421648835745752,2.86772607831424,0.161446561188247,0,7.31707317073171,1.78571428571429,5.47945205479452,1.42857142857143,3.9018250471995
si:rp71-39b20.4,0.283508656529,0.0348724572166613,0.3,0.5,0.160714285714286,0.383561643835616,0.142857142857143,0.462555066079295,20.8529965956212,3.35808847271553,25,26.8292682926829,16.0714285714286,30.1369863013699,12.8571428571429,31.7180616740088
rps28,1.36471694710997,1.78882789796577,1.25,1.46341463414634,1.08928571428571,1.24657534246575,1.28571428571429,1.42920075519194,66.6719079627838,70.1969648046497,70,65.8536585365854,60.7142857142857,65.7534246575342,65.7142857142857,68.470736312146
angptl4,0.064089487087319,0.024216984178237,0,0.024390243902439,0.125,0.164383561643836,0.0571428571428571,0.0534927627438641,5.1900845096377,2.09880529544721,0,2.4390243902439,10.7142857142857,10.958904109589,5.71428571428571,4.40528634361234
cnn2,0.0153783513983277,0.0125928317726832,0,0.0365853658536585,0.0178571428571429,0.0273972602739726,0,0.013215859030837,1.50140334368223,1.13012592831773,0,3.65853658536585,1.78571428571429,2.73972602739726,0,1.19572057898049
crsp7,0.0310434695131669,0.0174362286083306,0.05,0.024390243902439,0.0357142857142857,0.0273972602739726,0.0428571428571429,0.0195091252359975,3.08175343183942,1.71133354859541,5,2.4390243902439,3.57142857142857,2.73972602739726,4.28571428571429,1.82504719949654
crtc1a,0.00452705266667796,0.00516628995802389,0,0.0121951219512195,0,0.0136986301369863,0,0.000629326620516048,0.452705266667796,0.516628995802389,0,1.21951219512195,0,1.36986301369863,0,0.0629326620516048
mast3 (1 of many),0.00213307150435247,0.000645786244752987,0,0,0,0,0.0142857142857143,0,0.213307150435247,0.0645786244752987,0,0,0,0,1.42857142857143,0
pik3r2,0.0431899364032807,0.0474652889893445,0.05,0.0487804878048781,0.0357142857142857,0.0136986301369863,0.0714285714285714,0.0352422907488987,4.26848843001515,4.45592508879561,5,4.8780487804878,3.57142857142857,1.36986301369863,7.14285714285714,3.46129641283826
ifi30,0.00450482151807369,0.00839522118178883,0,0,0,0.0136986301369863,0,0.00943989930774072,0.450482151807369,0.839522118178883,0,0,0,1.36986301369863,0,0.943989930774072
mpv17l2,0.0063821305283377,0.00581207620277688,0,0.0121951219512195,0.0178571428571429,0,0,0.00881057268722467,0.629222672540684,0.581207620277688,0,1.21951219512195,1.78571428571429,0,0,0.818124606670862
pde4ca,0.0230988829198479,0.0371327090732967,0.05,0,0.0178571428571429,0,0.0428571428571429,0.0138451856513531,2.24992242640059,3.29350984824023,5,0,1.78571428571429,0,4.28571428571429,1.38451856513531
rab3aa,0.184482712178745,0.072005166289958,0.05,0.475609756097561,0.0357142857142857,0.232876712328767,0.114285714285714,0.310887350534928,12.960133789959,6.74846625766871,5,26.8292682926829,3.57142857142857,16.4383561643836,11.4285714285714,20.704845814978
gyg1a,0.0407014146077362,0.0474652889893445,0,0.0609756097560976,0.0178571428571429,0.0273972602739726,0.0714285714285714,0.0597860289490245,4.00650338625472,4.55279302550856,0,6.09756097560976,1.78571428571429,2.73972602739726,7.14285714285714,5.72687224669604
hltf,0.00904274839888319,0.0138844042621892,0,0.0121951219512195,0.0178571428571429,0.0136986301369863,0,0.00566393958464443,0.904274839888319,1.38844042621892,0,1.21951219512195,1.78571428571429,1.36986301369863,0,0.566393958464443
nck1a,0.00629781213551225,0.0100096867936713,0,0.0121951219512195,0,0.0136986301369863,0,0.00818124606670862,0.625168454660132,0.96867936712948,0,1.21951219512195,0,1.36986301369863,0,0.818124606670862
slc35g2a,0.00286606472824159,0.00936390054891831,0,0,0,0,0,0.0106985525487728,0.277616092531073,0.936390054891831,0,0,0,0,0,1.00692259282568
stag1a,0.0187394762299757,0.025508556667743,0.05,0.024390243902439,0,0,0.0142857142857143,0.0169918187539333,1.85573172492229,2.486277042299,5,2.4390243902439,0,0,1.42857142857143,1.63624921334172
pccb,0.00768304198008293,0.0187278010978366,0,0,0,0,0.0142857142857143,0.0207677784770296,0.759313817715206,1.87278010978366,0,0,0,0,1.42857142857143,2.01384518565135
msl2a,0.0267186153815115,0.0180820148530836,0,0.024390243902439,0,0.0821917808219178,0.0428571428571429,0.0195091252359975,2.45795092383322,1.74362286083306,0,2.4390243902439,0,6.84931506849315,4.28571428571429,1.88797986154814
cr786576.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nceh1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppp2r3a,0.00063402937029803,0.00129157248950597,0,0,0,0,0,0.00314663310258024,0.063402937029803,0.129157248950597,0,0,0,0,0,0.314663310258024
fndc3ba,0.00264415824630855,0.00355182434614143,0,0,0,0.0136986301369863,0,0.0012586532410321,0.264415824630855,0.355182434614143,0,0,0,1.36986301369863,0,0.12586532410321
pld1a,0.0018344154565675,0.000645786244752987,0,0.0121951219512195,0,0,0,0,0.18344154565675,0.0645786244752987,0,1.21951219512195,0,0,0,0
tnika,0.0326248359301953,0.0274459154020019,0,0.0609756097560976,0.0357142857142857,0.0273972602739726,0.0428571428571429,0.0339836375078666,3.0700516670697,2.6800129157249,0,4.8780487804878,3.57142857142857,2.73972602739726,4.28571428571429,3.33543108873505
cr392026.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slc2a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eif5a2,0.180030675284102,0.185663545366484,0.2,0.182926829268293,0.178571428571429,0.232876712328767,0.0857142857142857,0.194461925739459,15.2907044854537,13.3354859541492,20,14.6341463414634,16.0714285714286,17.8082191780822,8.57142857142857,16.6142227816237
slc7a14a,0.0114944102158124,0.022279625443978,0.05,0,0,0,0,0.00818124606670862,1.14482826269015,2.19567323216015,5,0,0,0,0,0.818124606670862
cldn11a,0.0173248779440484,0.00258314497901195,0.1,0,0,0,0.0142857142857143,0.00440528634361234,1.73248779440484,0.258314497901195,10,0,0,0,1.42857142857143,0.440528634361234
cr392012.2,9.22551778218553E-05,0.000645786244752987,0,0,0,0,0,0,0.00922551778218553,0.0645786244752987,0,0,0,0,0,0
grin3ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plppr3a,0.00308999399702699,0.00419761059089441,0,0,0,0,0.0142857142857143,0.00314663310258024,0.304386640811606,0.387471746851792,0,0,0,0,1.42857142857143,0.314663310258024
palm1b,0.0176987232671561,0.0448821440103326,0,0.0121951219512195,0,0.0136986301369863,0.0285714285714286,0.0245437382001259,1.72882777167398,4.32676783984501,0,1.21951219512195,0,1.36986301369863,2.85714285714286,2.32850849590938
cr788230.2,0.00174216027874564,0,0,0.0121951219512195,0,0,0,0,0.174216027874564,0,0,1.21951219512195,0,0,0,0
cr788230.1,9.22551778218553E-05,0.000645786244752987,0,0,0,0,0,0,0.00922551778218553,0.0645786244752987,0,0,0,0,0,0
ptbp1a,0.0201196747367257,0.0213109460768486,0.05,0.0121951219512195,0,0,0.0428571428571429,0.0144745122718691,1.95200160808837,1.71133354859541,5,1.21951219512195,0,0,4.28571428571429,1.44745122718691
efna2a,0.000954571117783532,0.00290603810138844,0,0,0,0,0,0.00377595972309629,0.0954571117783532,0.290603810138844,0,0,0,0,0,0.377595972309629
ct027702.1,0.0022734601970725,0.00710364869228285,0,0,0,0,0,0.00881057268722467,0.22734601970725,0.710364869228285,0,0,0,0,0,0.881057268722467
rabggtb,0.0325809156590253,0.0381013884404262,0,0.0121951219512195,0.0178571428571429,0.0410958904109589,0.0571428571428571,0.0616740088105727,3.20391414665492,3.74556021956732,0,1.21951219512195,1.78571428571429,4.10958904109589,5.71428571428571,5.85273757079924
acadm,0.0700803847453337,0.0658701969648046,0,0.0975609756097561,0.0178571428571429,0.10958904109589,0.128571428571429,0.0711139081183134,6.55640694672646,6.19954794962867,0,8.53658536585366,1.78571428571429,10.958904109589,11.4285714285714,6.98552548772813
hectd3,0.0156570238925817,0.0158217629964482,0,0.0121951219512195,0,0.0273972602739726,0.0428571428571429,0.0113278791692889,1.56570238925817,1.58217629964482,0,1.21951219512195,0,2.73972602739726,4.28571428571429,1.13278791692889
rps8a,0.753574192391314,1.0536002583145,0.7,1,0.75,0.547945205479452,0.471428571428571,0.752045311516677,45.7645954268977,48.3048111075234,45,51.219512195122,55.3571428571429,38.3561643835616,34.2857142857143,47.8288231592196
snora47,4.61275889109276E-05,0.000322893122376493,0,0,0,0,0,0,0.00461275889109276,0.0322893122376493,0,0,0,0,0,0
si:ch211-106k21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glis1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndc1,0.0125859063682618,0.0206651598320956,0,0.024390243902439,0,0,0.0285714285714286,0.0144745122718691,1.2447523601529,1.96964804649661,0,2.4390243902439,0,0,2.85714285714286,1.44745122718691
zgc:113691,0.00195694716242661,0,0,0,0,0.0136986301369863,0,0,0.195694716242661,0,0,0,0,1.36986301369863,0,0
yipf1,0.00576985484683639,0.00355182434614143,0,0,0,0.0273972602739726,0,0.00943989930774072,0.381290768440978,0.355182434614143,0,0,0,1.36986301369863,0,0.943989930774072
lrrc42,0.00450516696697743,0.00355182434614143,0,0,0,0.0136986301369863,0.0142857142857143,0,0.450516696697743,0.355182434614143,0,0,0,1.36986301369863,1.42857142857143,0
tmem59,0.328868932368603,0.246690345495641,0.4,0.365853658536585,0.357142857142857,0.301369863013699,0.3,0.331025802391441,26.7486759702797,21.3432353890862,35,28.0487804878049,26.7857142857143,23.2876712328767,25.7142857142857,27.0610446821901
u2surp,0.194463365851708,0.212786567646109,0.05,0.170731707317073,0.321428571428571,0.164383561643836,0.228571428571429,0.21334172435494,17.1948478092557,18.7278010978366,5,17.0731707317073,25,16.4383561643836,20,18.1246066708622
ttpa,0.000364317961505438,0.00129157248950597,0,0,0,0,0,0.0012586532410321,0.0364317961505439,0.129157248950597,0,0,0,0,0,0.12586532410321
asph,0.259695800403009,0.200839522118179,0.2,0.353658536585366,0.339285714285714,0.219178082191781,0.271428571428571,0.233480176211454,22.7944154626907,17.5976751695189,20,29.2682926829268,32.1428571428571,17.8082191780822,22.8571428571429,19.8867212083071
bx248497.1,0.0084132672583442,0.00322893122376493,0.05,0,0,0,0,0.00566393958464443,0.841326725834419,0.322893122376493,5,0,0,0,0,0.566393958464443
impa1,0.0219567901501304,0.0264772360348725,0,0.0121951219512195,0.0178571428571429,0,0.0285714285714286,0.0685966016362492,2.18207587582886,2.6154342912496,0,1.21951219512195,1.78571428571429,0,2.85714285714286,6.79672750157332
si:dkey-181m9.8,0.00576852295779151,0.0048433968356474,0,0,0,0.0136986301369863,0.0142857142857143,0.00755191944619257,0.576852295779151,0.48433968356474,0,0,0,1.36986301369863,1.42857142857143,0.755191944619257
bx511023.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdh7,0.000274414158574574,0.00129157248950597,0,0,0,0,0,0.000629326620516048,0.0274414158574574,0.129157248950597,0,0,0,0,0,0.0629326620516048
dsela,8.9903802930864E-05,0,0,0,0,0,0,0.000629326620516048,0.0089903802930864,0,0,0,0,0,0,0.0629326620516048
tmx3,0.62243063371651,0.188569583467872,1.35,0.51219512195122,0.678571428571429,0.424657534246575,0.685714285714286,0.517306482064191,42.3739576388257,15.8217629964482,75,41.4634146341463,50,31.5068493150685,47.1428571428571,35.6828193832599
bx649522.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tesk2,0.00254116567987784,0.00161446561188247,0,0,0,0,0.0142857142857143,0.00188797986154814,0.254116567987784,0.161446561188247,0,0,0,0,1.42857142857143,0.188797986154814
toe1,0.0146919785006489,0.0193735873425896,0,0,0,0.0273972602739726,0.0428571428571429,0.013215859030837,1.25127794073855,1.84049079754601,0,0,0,2.73972602739726,2.85714285714286,1.3215859030837
si:ch73-382f3.1,0.00337218560595615,0.00322893122376493,0,0.0121951219512195,0,0,0,0.00818124606670862,0.337218560595615,0.322893122376493,0,1.21951219512195,0,0,0,0.818124606670862
sepp1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elovl8a,0.0350191328588725,0.00419761059089441,0,0.0487804878048781,0.0714285714285714,0.0684931506849315,0,0.052234109502832,3.18387858301932,0.419761059089441,0,4.8780487804878,5.35714285714286,6.84931506849315,0,4.78288231592196
cu469530.1,0.000182158980752719,0.000645786244752987,0,0,0,0,0,0.000629326620516048,0.0182158980752719,0.0645786244752987,0,0,0,0,0,0.0629326620516048
zswim5,0.0503985114605972,0.0571520826606393,0,0.0609756097560976,0.0178571428571429,0.0821917808219178,0.1,0.0346129641283826,4.57704018652778,5.52147239263804,0,6.09756097560976,1.78571428571429,8.21917808219178,7.14285714285714,3.27249842668345
urod,0.000225935194772656,0.000322893122376493,0,0,0,0,0,0.0012586532410321,0.0225935194772656,0.0322893122376493,0,0,0,0,0,0.12586532410321
lyn,0.000136031391841792,0.000322893122376493,0,0,0,0,0,0.000629326620516048,0.0136031391841792,0.0322893122376493,0,0,0,0,0,0.0629326620516048
tgs1,0.0161890471365902,0.0187278010978366,0,0.0121951219512195,0,0.0273972602739726,0.0285714285714286,0.026431718061674,1.60991433336593,1.87278010978366,0,1.21951219512195,0,2.73972602739726,2.85714285714286,2.5802391441158
tmem68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zgc:123035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tmem68.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zgc:123035.1,4.61275889109276E-05,0.000322893122376493,0,0,0,0,0,0,0.00461275889109276,0.0322893122376493,0,0,0,0,0,0
rnf31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buc,0.000228286569663647,0.00096867936712948,0,0,0,0,0,0.000629326620516048,0.0228286569663647,0.096867936712948,0,0,0,0,0,0.0629326620516048
rnf152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zgc:163121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zgc:56556,0.00467188099472045,0.00516628995802389,0,0.024390243902439,0,0,0,0.00314663310258024,0.467188099472045,0.516628995802389,0,2.4390243902439,0,0,0,0.314663310258024
cr925777.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdh6,0.0556007111358426,0.0884727155311592,0.05,0.0487804878048781,0.0714285714285714,0.0410958904109589,0.0428571428571429,0.0465701699181875,5.18635990050177,8.10461737164998,5,4.8780487804878,7.14285714285714,2.73972602739726,4.28571428571429,4.15355569540592
cu693484.1,4.61275889109276E-05,0.000322893122376493,0,0,0,0,0,0,0.00461275889109276,0.0322893122376493,0,0,0,0,0,0
dhcr7,0.00729353399546457,0.0119470455279303,0,0,0.0178571428571429,0.0136986301369863,0,0.00755191944619257,0.711372638960284,1.19470455279303,0,0,1.78571428571429,1.36986301369863,0,0.629326620516048
nadsyn1,4.61275889109276E-05,0.000322893122376493,0,0,0,0,0,0,0.00461275889109276,0.0322893122376493,0,0,0,0,0,0
cdh10a,0.0018344154565675,0.000645786244752987,0,0.0121951219512195,0,0,0,0,0.18344154565675,0.0645786244752987,0,1.21951219512195,0,0,0,0
cdh12a,0.00291018639116526,0.00419761059089441,0,0,0,0,0.0142857142857143,0.00188797986154814,0.291018639116526,0.419761059089441,0,0,0,0,1.42857142857143,0.188797986154814
cdh18a,0.0116212557139719,0.00839522118178883,0,0.024390243902439,0,0.0136986301369863,0.0285714285714286,0.00629326620516048,1.16212557139719,0.839522118178883,0,2.4390243902439,0,1.36986301369863,2.85714285714286,0.629326620516048
cahz,0.70499907104247,0.700678075556991,0.35,0.695121951219512,0.803571428571429,0.602739726027397,1,0.782882315921963,36.9562755435839,43.2030997739748,25,39.0243902439024,41.0714285714286,30.1369863013699,41.4285714285714,38.8294524858402
dlgap1a,4.61275889109276E-05,0.000322893122376493,0,0,0,0,0,0,0.00461275889109276,0.0322893122376493,0,0,0,0,0,0
ptf1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
al845362.1,0.000276765533465566,0.00193735873425896,0,0,0,0,0,0,0.0230637944554638,0.161446561188247,0,0,0,0,0,0
si:dkey-188g12.1,0.00259714799707419,0.000322893122376493,0,0,0.0178571428571429,0,0,0,0.259714799707419,0.0322893122376493,0,0,1.78571428571429,0,0,0
si:ch211-207d6.2,0.000182158980752719,0.000645786244752987,0,0,0,0,0,0.000629326620516048,0.0182158980752719,0.0645786244752987,0,0,0,0,0,0.0629326620516048
paxip1,0.0160117277311421,0.0184049079754601,0,0.0121951219512195,0.0178571428571429,0,0.0428571428571429,0.0207677784770296,1.59656001422312,1.80820148530836,0,1.21951219512195,1.78571428571429,0,4.28571428571429,2.07677784770296
htr5aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eng2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnpy1,0.0117604876494083,0.0119470455279303,0.05,0.0121951219512195,0,0,0,0.00818124606670862,1.16705838464775,1.19470455279303,5,1.21951219512195,0,0,0,0.755191944619257
shhb,0.000318190372594511,0.00096867936712948,0,0,0,0,0,0.0012586532410321,0.0318190372594511,0.096867936712948,0,0,0,0,0,0.12586532410321
dnajb6a,0.0129226163944386,0.0171133354859541,0,0.0121951219512195,0,0.0136986301369863,0.0285714285714286,0.0188797986154814,1.29226163944386,1.71133354859541,0,1.21951219512195,0,1.36986301369863,2.85714285714286,1.88797986154814
trpa1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kcnb2,0.778358742800661,0.206974491443332,0.5,1.20731707317073,0.660714285714286,1,0.714285714285714,1.15921963499056,49.3122820624513,18.1465934775589,40,64.6341463414634,57.1428571428571,57.5342465753425,48.5714285714286,59.1567023285085
rpl7,1.35103838412233,1.87310300290604,1.35,1.41463414634146,1.07142857142857,1.06849315068493,1.24285714285714,1.43675267463814,67.13076730858,73.1675815305134,70,70.7317073170732,58.9285714285714,61.6438356164384,65.7142857142857,69.7293895531781
snord12,4.61275889109276E-05,0.000322893122376493,0,0,0,0,0,0,0.00461275889109276,0.0322893122376493,0,0,0,0,0,0
rdh10b,0.014737201366032,0.0106554730384243,0,0.024390243902439,0,0.0273972602739726,0.0142857142857143,0.026431718061674,1.4737201366032,1.06554730384243,0,2.4390243902439,0,2.73972602739726,1.42857142857143,2.6431718061674
ube2w,0.0678174991214741,0.0639328382305457,0.05,0.0365853658536585,0.0535714285714286,0.0684931506849315,0.0857142857142857,0.116425424795469,6.59685927241639,6.23183726186632,5,3.65853658536585,5.35714285714286,6.84931506849315,8.57142857142857,10.509754562618
tceb1b,0.416004729054846,0.379722311914756,0.3,0.475609756097561,0.392857142857143,0.438356164383562,0.4,0.5254877281309,33.5585757235986,30.5456893768163,30,35.3658536585366,37.5,32.8767123287671,31.4285714285714,37.1932032724984
tmem70,0.0506077769562858,0.0358411365837908,0,0.0609756097560976,0.0714285714285714,0.0547945205479452,0.0714285714285714,0.0597860289490245,4.81127388653189,3.45495640942848,0,6.09756097560976,7.14285714285714,5.47945205479452,5.71428571428571,5.78980490874764
cr788254.2,0.000138382766732783,0.00096867936712948,0,0,0,0,0,0,0.0138382766732783,0.096867936712948,0,0,0,0,0,0
si:dkey-82k12.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jph1b,0.00993765393553449,0.0187278010978366,0,0.0121951219512195,0,0,0.0285714285714286,0.0100692259282568,0.989152634662357,1.84049079754601,0,1.21951219512195,0,0,2.85714285714286,1.00692259282568
crispld1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
socs6b,0.0152246830132271,0.0196964804649661,0,0.0487804878048781,0,0.0273972602739726,0,0.0106985525487728,1.52246830132271,1.96964804649661,0,4.8780487804878,0,2.73972602739726,0,1.06985525487728
cbln2a,4.61275889109276E-05,0.000322893122376493,0,0,0,0,0,0,0.00461275889109276,0.0322893122376493,0,0,0,0,0,0
neto1,0.0055654929485655,0.00807232805941233,0,0.0121951219512195,0,0,0.0142857142857143,0.00440528634361234,0.55654929485655,0.807232805941233,0,1.21951219512195,0,0,1.42857142857143,0.440528634361234
fam173b,0.0245628026844756,0.0200193735873426,0,0.0365853658536585,0,0.0136986301369863,0.0714285714285714,0.0302076777847703,2.44728988815447,2.00193735873426,0,3.65853658536585,0,1.36986301369863,7.14285714285714,2.95783511642542
march6,0.114800580844889,0.072650952534711,0.15,0.158536585365854,0.107142857142857,0.0958904109589041,0.114285714285714,0.10509754562618,10.9205419931649,6.87762350661931,15,14.6341463414634,10.7142857142857,9.58904109589041,10,9.62869729389553
ankrd33bb,0.00228158309633083,0,0,0.0121951219512195,0,0,0,0.00377595972309629,0.228158309633083,0,0,1.21951219512195,0,0,0,0.377595972309629
ctnnd2b,0.0460512152136609,0.0400387471746852,0.15,0.024390243902439,0,0,0.0714285714285714,0.0365009439899308,4.56384182883536,3.77784953180497,15,2.4390243902439,0,0,7.14285714285714,3.58716173694147
gpr141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:dkey-94e7.2,0.0318698253834222,0.0406845334194382,0,0.024390243902439,0.0357142857142857,0.0273972602739726,0.0571428571428571,0.0377595972309629,3.14179549938769,4.00387471746852,0,2.4390243902439,3.57142857142857,2.73972602739726,5.71428571428571,3.52422907488987
rp1,0.0166909144932442,0.00710364869228285,0,0.024390243902439,0.0178571428571429,0.0273972602739726,0.0142857142857143,0.025802391441158,1.65548831014024,0.678075556990636,0,2.4390243902439,1.78571428571429,2.73972602739726,1.42857142857143,2.51730648206419
tcea1,0.141287754014991,0.151113981272199,0.2,0.146341463414634,0.107142857142857,0.10958904109589,0.157142857142857,0.117684078036501,13.5042723653081,13.6583790765257,20,14.6341463414634,8.92857142857143,10.958904109589,15.7142857142857,10.6356198867212
rgs20,0.0456413776669714,0.024216984178237,0,0.0365853658536585,0.0357142857142857,0.123287671232877,0.0285714285714286,0.0711139081183134,4.46500844598409,2.3571197933484,0,3.65853658536585,3.57142857142857,12.3287671232877,2.85714285714286,6.48206419131529
atp6v1h,0.192965347532195,0.164029706167259,0.2,0.219512195121951,0.142857142857143,0.164383561643836,0.242857142857143,0.217117684078036,17.3119051225164,15.1436874394575,15,19.5121951219512,14.2857142857143,13.6986301369863,24.2857142857143,19.2573945877911
oprk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chmp5a,0.0194868949210284,0.0313206328705199,0,0,0.0357142857142857,0.0273972602739726,0.0142857142857143,0.0276903713027061,1.91710559233248,3.09977397481434,0,0,3.57142857142857,2.73972602739726,1.42857142857143,2.5802391441158
bag1,0.0403123654810771,0.0293832741362609,0.05,0.0121951219512195,0.0178571428571429,0.0410958904109589,0.0857142857142857,0.0459408432976715,4.02201103032552,2.87374878915079,5,1.21951219512195,1.78571428571429,4.10958904109589,8.57142857142857,4.59408432976715
myl12.2,0.130142872012658,0.162092347433,0.05,0.109756097560976,0.125,0.10958904109589,0.171428571428571,0.18313404657017,12.4768006393007,14.271876009041,5,10.9756097560976,12.5,10.958904109589,17.1428571428571,16.4883574575205
myom1a,0.001284518364833,0.00710364869228285,0,0,0,0,0,0.00188797986154814,0.123839077592207,0.678075556990636,0,0,0,0,0,0.188797986154814
lipin2,0.0380983574271369,0.0277688085243784,0,0.0365853658536585,0.0892857142857143,0.0273972602739726,0.0428571428571429,0.0427942101950913,3.8006102249315,2.71230222796254,0,3.65853658536585,8.92857142857143,2.73972602739726,4.28571428571429,4.27942101950913
emilin2a,9.22551778218553E-05,0.000645786244752987,0,0,0,0,0,0,0.00922551778218553,0.0645786244752987,0,0,0,0,0,0
yes1,0.0566314596649726,0.0565062964158863,0.05,0.024390243902439,0.107142857142857,0.0136986301369863,0.1,0.0446821900566394,5.61772379005363,5.52147239263804,5,2.4390243902439,10.7142857142857,1.36986301369863,10,4.27942101950913
adcyap1b,0.0185327888290858,0.0129157248950597,0.05,0,0,0.0136986301369863,0.0285714285714286,0.0245437382001259,1.49174802638196,1.25928317726832,5,0,0,1.36986301369863,1.42857142857143,1.38451856513531
clul1,1.82163060712468,0.206974491443332,1.8,2.23170731707317,2.26785714285714,2.20547945205479,1.54285714285714,2.49653870358716,68.9475060645222,17.5330965450436,65,85.3658536585366,83.9285714285714,75.3424657534247,70,85.4625550660793
colec12,0.00223136132100119,0.00129157248950597,0,0,0,0.0136986301369863,0,0.000629326620516048,0.223136132100119,0.129157248950597,0,0,0,1.36986301369863,0,0.0629326620516048
stam,0.0462435962628911,0.0494026477236035,0,0.024390243902439,0.0178571428571429,0.0684931506849315,0.1,0.0635619886721208,4.37047819579043,4.8433968356474,0,2.4390243902439,1.78571428571429,6.84931506849315,8.57142857142857,6.10446821900566
